1.22166, 2.47286, 3.72521
1.25118, 2.48806, 3.73859
1.2525, 2.49684, 3.67923
1.28748, 2.47826, 3.69441
0.87154, 1.77012, 3.29785
0.874455, 1.71171, 2.79733
1.39218, 2.98543, 4.50684
1.31302, 2.52539, 3.90761
1.45141, 2.85214, 4.30099
1.37728, 2.6768, 4.03142
1.24668, 2.45246, 3.67719
0.895214, 1.8296, 2.66737
1.2663, 2.52861, 3.92183
0.918067, 1.82248, 2.72072
1.02412, 0, 0
